"plotID","year","species","individuals","BEMA","CETE","CHFU","CHMI","COSQ","FRPU","HOMA","LEMA","LYTR","MEEL","MEPO","MESU","PAIN","PLCO","POMA","POMO","PUPA","RAPE","SASO","SCLA","SOAS","SPRU","SUSP"
"6_C1",2017,"RAPE",0,0,0,0,0,0,0,190,11,0,0,0,0,0,40,26,0,0,0,12,0,0,0,0
"6_C1",2018,"RAPE",0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6_C1",2019,"RAPE",1,0,0,27,0,0,0,390,7,0,0,0,0,15,0,9,0,0,0,0,0,0,0,0
"7_C1",2015,"RAPE",5,0,0,0,0,0,0,0,0,36,0,0,0,0,0,1,0,0,0,52,0,0,0,0
"7_C1",2016,"RAPE",0,7,0,0,0,0,0,0,2,30,0,0,4,0,0,2,0,0,0,4,0,0,0,0
"7_C1",2017,"RAPE",4,0,0,0,0,0,0,23,0,50,0,0,0,4,0,0,0,0,0,3,0,0,0,0
"7_C1",2018,"RAPE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
"7_C1",2019,"RAPE",15,15,7,3,0,0,0,0,20,0,0,0,0,3,0,30,4,2,0,15,2,1,8,0
"8_C1",2015,"RAPE",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,2
"8_C1",2016,"RAPE",0,2,0,0,0,2,0,1,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
"8_C1",2017,"RAPE",0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,6,0,0,0,0
"8_C1",2018,"RAPE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8_C1",2019,"RAPE",17,15,20,8,0,0,0,0,1,0,0,0,0,0,0,100,0,2,0,5,0,0,20,0
"9_C1",2015,"RAPE",4,0,0,0,0,2,0,0,0,5,0,0,0,0,0,2,0,0,0,55,0,0,0,2
"9_C1",2016,"RAPE",0,8,0,0,0,0,0,0,1,0,0,0,5,3,1,3,1,0,0,0,4,0,2,0
"9_C1",2017,"RAPE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_C1",2018,"RAPE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_C1",2019,"RAPE",0,0,0,50,0,0,0,40,1,0,0,0,0,0,0,60,2,0,0,0,0,4,0,0
"1_C2",2015,"RAPE",0,1,2,18,0,0,0,56,13,0,0,0,0,6,32,29,1,1,0,28,0,2,0,0
"1_C2",2016,"RAPE",0,4,0,29,0,0,0,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_C2",2017,"RAPE",0,0,0,0,0,0,0,340,140,0,0,0,0,25,0,10,0,40,0,0,0,0,0,0
"1_C2",2018,"RAPE",0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0
"1_C2",2019,"RAPE",0,0,0,1,0,0,0,390,25,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
"2_C2",2015,"RAPE",0,2,4,7,0,0,0,34,22,0,1,0,1,8,4,31,6,0,0,0,0,2,0,0
"2_C2",2016,"RAPE",0,3,0,3,0,0,0,87,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2_C2",2017,"RAPE",0,0,7,11,0,0,0,310,84,0,0,0,0,20,0,12,0,30,0,0,0,0,0,0
"2_C2",2018,"RAPE",0,2,4,0,0,0,0,180,0,0,0,0,0,0,0,3,0,1,0,6,0,0,0,0
"2_C2",2019,"RAPE",0,0,1,5,0,0,0,350,15,0,0,0,0,70,0,0,0,0,0,3,0,0,0,0
"3_C2",2015,"RAPE",0,0,6,11,0,0,0,0,25,0,0,0,13,5,0,4,0,0,0,0,0,0,0,0
"3_C2",2016,"RAPE",0,5,0,99,0,0,0,87,12,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"3_C2",2017,"RAPE",0,0,20,110,5,0,0,120,150,0,0,0,0,6,0,6,0,2,0,0,0,0,0,0
"3_C2",2018,"RAPE",0,0,19,0,0,0,0,280,9,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0
"3_C2",2019,"RAPE",0,0,0,0,0,0,0,350,14,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0
"4_C2",2015,"RAPE",0,1,0,15,8,0,0,26,9,0,4,4,0,13,18,20,3,1,0,10,8,0,2,0
"4_C2",2016,"RAPE",0,3,0,11,39,0,0,51,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"4_C2",2017,"RAPE",0,0,0,4,0,0,0,230,74,0,0,0,0,0,2,40,1,12,0,1,0,0,0,0
"4_C2",2018,"RAPE",0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"4_C2",2019,"RAPE",0,0,0,5,0,0,0,320,35,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0
"5_C2",2015,"RAPE",0,0,7,13,0,0,0,34,6,0,2,0,0,8,43,30,3,3,0,5,1,0,3,0
"5_C2",2016,"RAPE",0,2,0,13,0,0,0,24,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"5_C2",2017,"RAPE",0,0,2,0,0,0,0,300,72,0,0,0,0,15,10,40,0,3,0,0,0,0,4,0
"5_C2",2018,"RAPE",0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"5_C2",2019,"RAPE",0,0,0,9,0,0,0,350,30,0,0,0,0,60,0,7,0,0,0,0,0,0,0,0
"6_C2",2015,"RAPE",0,4,0,24,0,0,0,0,13,0,4,0,0,2,212,0,0,0,0,4,0,0,6,0
"6_C2",2016,"RAPE",0,0,0,24,0,0,0,12,12,4,0,0,2,0,9,0,0,0,0,0,0,0,1,0
"6_C2",2017,"RAPE",0,0,0,0,0,0,0,80,48,17,0,0,0,2,90,8,0,3,0,3,0,0,10,0
"6_C2",2018,"RAPE",0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"6_C2",2019,"RAPE",0,0,0,8,0,0,0,380,15,0,0,0,0,10,4,12,0,0,0,0,0,0,0,0
"7_C2",2015,"RAPE",4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0
"7_C2",2016,"RAPE",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,2,0,0,0
"7_C2",2017,"RAPE",0,4,0,0,0,0,0,29,0,4,0,0,0,5,0,0,0,0,0,4,0,0,0,0
"7_C2",2018,"RAPE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0
"7_C2",2019,"RAPE",11,20,3,2,0,0,0,0,6,0,0,0,0,0,0,30,0,0,0,10,0,0,5,0
"8_C2",2015,"RAPE",0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,3,0,0,0,32,0,0,0,0
"8_C2",2016,"RAPE",0,12,0,7,0,0,1,2,0,3,0,2,3,0,0,11,1,1,0,0,2,0,0,0
"8_C2",2017,"RAPE",0,5,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0
"8_C2",2018,"RAPE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8_C2",2019,"RAPE",19,3,20,19,0,0,0,1,5,0,0,0,0,0,0,100,0,15,0,3,0,3,0,0
"9_C2",2015,"RAPE",4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,28,0,0,0,0
"9_C2",2016,"RAPE",0,6,0,0,0,0,0,9,2,1,0,0,2,1,0,11,0,0,0,0,0,0,0,0
"9_C2",2017,"RAPE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_C2",2018,"RAPE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_C2",2019,"RAPE",0,0,0,100,0,0,0,10,2,0,0,0,2,0,0,50,10,0,0,0,0,5,0,0
"1_C3",2015,"RAPE",0,0,3,42,0,0,0,48,9,0,0,0,0,7,16,12,2,1,0,16,0,4,0,0
"1_C3",2016,"RAPE",0,1,0,23,0,0,0,26,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1_C3",2017,"RAPE",0,0,0,17,0,0,0,290,130,0,0,0,0,15,0,8,4,5,0,0,0,0,0,0
"1_C3",2018,"RAPE",0,0,0,0,0,0,0,310,4,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0
"1_C3",2019,"RAPE",0,0,0,10,0,0,0,370,11,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0
"2_C3",2015,"RAPE",0,0,2,10,0,0,0,36,27,0,0,0,0,2,28,18,3,1,0,1,0,1,0,0
"2_C3",2016,"RAPE",0,1,0,22,0,0,0,143,4,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0
"2_C3",2017,"RAPE",0,0,6,0,0,0,0,340,72,0,0,0,0,10,0,4,0,12,0,2,0,0,0,0
"2_C3",2018,"RAPE",0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0
"2_C3",2019,"RAPE",0,0,0,5,0,0,0,275,20,0,0,0,0,40,0,0,0,0,0,3,0,0,0,0
"3_C3",2015,"RAPE",0,0,0,9,0,0,0,0,15,0,0,2,36,0,0,0,0,0,0,0,0,0,0,0
"3_C3",2016,"RAPE",0,6,0,130,2,0,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_C3",2017,"RAPE",0,0,6,180,0,0,0,90,220,0,0,0,0,6,5,4,0,3,0,0,2,0,0,0
"3_C3",2018,"RAPE",0,0,20,0,0,0,0,290,24,0,0,0,0,6,0,0,0,6,0,1,0,0,0,0
"3_C3",2019,"RAPE",0,0,0,4,0,0,0,320,5,0,0,0,8,40,0,0,0,0,0,0,0,0,0,0
"4_C3",2015,"RAPE",0,1,0,13,7,0,0,24,13,0,6,0,0,6,7,7,0,0,0,17,39,0,0,0
"4_C3",2016,"RAPE",0,1,0,10,42,0,0,50,12,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0
"4_C3",2017,"RAPE",0,0,0,3,0,0,0,210,47,0,0,0,0,3,6,45,0,1,0,0,0,0,0,0
"4_C3",2018,"RAPE",0,1,0,0,0,0,0,80,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"4_C3",2019,"RAPE",0,0,0,5,0,0,0,300,22,0,0,0,0,20,0,9,0,0,0,0,0,0,0,0
"5_C3",2015,"RAPE",0,1,10,25,0,0,0,96,12,0,3,0,4,3,0,1,0,0,0,9,3,2,0,0
"5_C3",2016,"RAPE",0,0,0,25,0,0,0,48,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5_C3",2017,"RAPE",0,0,2,0,0,0,0,210,95,0,0,0,0,5,0,35,0,5,0,0,0,0,0,0
"5_C3",2018,"RAPE",0,1,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0
"5_C3",2019,"RAPE",1,0,0,4,0,0,0,350,25,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0
"6_C3",2015,"RAPE",0,0,0,43,0,0,0,0,4,0,2,0,0,5,68,6,0,0,0,2,0,0,0,0
"6_C3",2016,"RAPE",0,2,0,43,0,0,0,8,8,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"6_C3",2017,"RAPE",0,0,0,0,0,0,0,220,6,18,0,0,0,6,60,17,0,0,0,0,0,0,0,0
"6_C3",2018,"RAPE",0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"6_C3",2019,"RAPE",0,0,0,11,0,0,0,360,5,0,0,0,0,20,3,6,0,0,0,0,0,0,0,0
"7_C3",2015,"RAPE",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,0,0,0,0
"7_C3",2016,"RAPE",0,8,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,12,0,0,0,0
"7_C3",2017,"RAPE",0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0
"7_C3",2018,"RAPE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0
"7_C3",2019,"RAPE",20,15,5,1,0,0,0,0,15,0,0,0,0,0,0,20,0,3,0,15,0,0,4,0
"8_C3",2015,"RAPE",4,0,0,0,0,0,0,3,0,38,0,0,0,0,0,0,0,0,0,66,0,0,0,0
"8_C3",2016,"RAPE",0,5,0,0,0,1,0,30,0,0,0,0,0,1,0,15,0,3,0,0,0,0,0,0
"8_C3",2017,"RAPE",0,0,0,0,0,0,0,69,0,0,0,0,0,2,0,0,0,12,0,0,0,0,0,0
"8_C3",2018,"RAPE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8_C3",2019,"RAPE",35,0,25,24,0,0,0,0,9,0,0,0,2,6,0,90,0,25,0,2,2,2,0,0
"9_C3",2015,"RAPE",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,29,0,0,0,2
"9_C3",2016,"RAPE",0,8,0,0,0,0,0,0,2,1,0,0,0,0,0,28,0,0,0,0,2,0,1,0
"9_C3",2017,"RAPE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_C3",2018,"RAPE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_C3",2019,"RAPE",0,0,0,35,0,0,0,15,1,0,0,0,0,4,0,40,7,0,0,0,0,0,0,0
"1_C4",2015,"RAPE",0,0,0,21,0,0,0,32,13,0,0,0,0,4,48,5,0,1,0,2,2,6,0,0
"1_C4",2016,"RAPE",0,6,0,2,0,0,0,45,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_C4",2017,"RAPE",0,1,0,19,0,0,0,210,140,0,0,0,0,10,0,11,4,2,0,0,0,0,0,0
"1_C4",2018,"RAPE",0,0,0,0,0,0,0,330,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
"1_C4",2019,"RAPE",0,0,0,3,0,0,0,380,25,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
"2_C4",2015,"RAPE",0,0,15,4,0,0,0,64,22,0,2,0,3,8,6,53,6,0,0,2,0,3,0,0
"2_C4",2016,"RAPE",0,2,0,4,0,0,0,68,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"2_C4",2017,"RAPE",0,0,27,0,0,0,0,360,130,0,0,0,0,20,0,5,0,30,0,1,2,0,0,0
"2_C4",2018,"RAPE",0,3,10,0,0,0,0,210,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0
"2_C4",2019,"RAPE",1,0,2,2,0,0,0,360,40,0,0,0,2,40,0,0,0,0,0,2,0,0,0,0
"3_C4",2015,"RAPE",0,0,39,7,0,0,0,0,10,0,0,0,12,15,0,10,3,0,0,5,0,0,0,0
"3_C4",2016,"RAPE",0,2,0,0,0,0,0,11,36,0,0,0,1,0,16,0,0,0,0,0,4,0,0,0
"3_C4",2017,"RAPE",0,0,12,7,0,0,0,100,190,0,0,0,0,10,40,5,0,4,0,0,0,0,0,0
"3_C4",2018,"RAPE",0,0,30,0,0,0,0,320,35,0,0,0,0,1,0,2,0,9,0,0,0,0,0,0
"3_C4",2019,"RAPE",0,0,0,2,0,0,0,350,9,0,0,0,2,50,0,0,0,0,0,0,0,0,0,0
"4_C4",2015,"RAPE",0,4,9,12,16,0,0,72,12,9,2,6,0,6,8,0,0,0,0,14,12,0,0,0
"4_C4",2016,"RAPE",0,4,2,12,44,5,0,35,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4_C4",2017,"RAPE",0,0,0,0,0,0,0,190,37,0,0,0,0,3,14,30,0,2,0,2,0,0,0,0
"4_C4",2018,"RAPE",0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4_C4",2019,"RAPE",0,0,0,1,0,0,0,380,18,0,0,0,0,15,0,12,0,0,0,0,0,0,0,0
"5_C4",2015,"RAPE",0,0,2,19,0,0,0,112,9,0,8,0,1,2,1,0,0,0,0,9,1,0,0,0
"5_C4",2016,"RAPE",0,1,0,17,0,0,0,58,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"5_C4",2017,"RAPE",0,0,5,2,0,0,0,120,280,0,0,0,0,2,3,12,0,2,0,0,0,0,1,0
"5_C4",2018,"RAPE",0,1,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
"5_C4",2019,"RAPE",0,0,0,2,0,0,0,380,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
"6_C4",2015,"RAPE",0,0,0,71,0,0,0,0,1,0,4,0,0,2,48,4,0,0,0,4,0,0,5,2
"6_C4",2016,"RAPE",0,1,0,63,0,0,0,41,0,7,0,0,1,0,5,0,0,0,0,9,0,0,3,0
"6_C4",2017,"RAPE",0,0,0,8,0,0,0,210,19,5,0,0,0,2,30,17,0,1,0,7,0,0,0,0
"6_C4",2018,"RAPE",0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"6_C4",2019,"RAPE",0,0,0,9,0,0,0,350,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
"7_C4",2015,"RAPE",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,52,0,0,0,0
"7_C4",2016,"RAPE",0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,19,3,0,0,0
"7_C4",2017,"RAPE",2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0
"7_C4",2018,"RAPE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_C4",2019,"RAPE",70,5,7,1,0,0,0,0,30,0,0,0,0,0,0,50,2,3,0,10,0,6,12,0
"8_C4",2015,"RAPE",5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,97,0,0,0,4
"8_C4",2016,"RAPE",0,15,0,2,0,0,0,1,0,2,0,1,1,3,0,12,0,5,0,0,0,0,0,0
"8_C4",2017,"RAPE",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,25,0,6,0,0,0,0
"8_C4",2018,"RAPE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8_C4",2019,"RAPE",30,0,30,35,0,0,0,0,4,0,0,0,0,0,2,70,0,40,0,3,0,0,0,0
"9_C4",2015,"RAPE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,4,2
"9_C4",2016,"RAPE",0,15,0,0,0,0,0,7,0,0,0,0,5,0,1,4,0,0,0,0,0,1,1,0
"9_C4",2017,"RAPE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_C4",2018,"RAPE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_C4",2019,"RAPE",0,0,0,25,0,0,0,0,4,0,0,0,2,0,0,30,12,0,0,0,0,4,0,0
"1_C5",2015,"RAPE",0,0,1,14,0,0,0,9,12,0,0,0,0,3,72,46,14,0,0,15,1,0,0,0
"1_C5",2016,"RAPE",0,4,0,1,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_C5",2017,"RAPE",0,0,0,16,0,0,0,280,190,0,0,0,0,15,0,5,8,6,0,0,0,0,0,0
"1_C5",2018,"RAPE",0,0,0,0,0,0,0,140,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_C5",2019,"RAPE",0,0,0,4,0,0,0,180,15,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
"2_C5",2015,"RAPE",0,0,14,0,0,0,0,28,17,0,0,0,1,2,12,24,0,0,0,4,1,1,0,0
"2_C5",2016,"RAPE",0,2,1,1,0,0,0,113,44,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"2_C5",2017,"RAPE",0,0,8,0,0,0,0,340,140,0,0,0,2,15,0,15,0,70,0,0,0,0,0,0
"2_C5",2018,"RAPE",0,0,5,0,0,0,0,240,0,0,0,0,0,0,0,1,0,45,0,1,0,0,0,0
"2_C5",2019,"RAPE",0,0,0,0,0,0,0,290,30,0,0,0,20,30,0,0,0,2,0,7,0,0,0,0
"3_C5",2015,"RAPE",0,0,17,4,0,0,0,0,21,0,0,0,19,7,0,42,1,0,0,4,0,1,0,0
"3_C5",2016,"RAPE",0,2,0,1,0,0,0,5,28,0,0,0,4,0,13,0,0,0,0,0,4,0,0,0
"3_C5",2017,"RAPE",0,0,27,5,0,0,0,110,250,0,0,0,0,20,0,30,0,2,0,0,2,0,0,0
"3_C5",2018,"RAPE",0,0,12,0,0,0,0,350,40,0,0,0,0,4,0,15,0,6,0,13,0,0,0,0
"3_C5",2019,"RAPE",0,0,0,5,0,0,0,250,8,0,0,0,10,45,0,0,0,0,0,0,0,0,0,0
"4_C5",2015,"RAPE",0,1,11,30,42,0,0,24,8,11,5,0,0,3,5,0,0,0,0,4,30,0,0,0
"4_C5",2016,"RAPE",0,2,0,30,41,0,0,25,16,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0
"4_C5",2017,"RAPE",0,0,0,0,0,0,0,170,9,0,0,0,0,4,4,50,0,2,0,0,0,0,0,0
"4_C5",2018,"RAPE",0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"4_C5",2019,"RAPE",0,0,0,1,0,0,0,400,4,0,0,0,0,20,0,5,0,0,0,0,0,0,0,0
"5_C5",2015,"RAPE",0,2,2,26,0,0,0,84,2,0,6,0,0,2,1,0,0,0,0,3,8,0,0,0
"5_C5",2016,"RAPE",0,0,0,18,0,0,0,51,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
"5_C5",2017,"RAPE",0,0,20,8,0,0,0,200,72,0,0,0,0,6,0,35,0,2,0,7,0,0,0,0
"5_C5",2018,"RAPE",0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,1,0,23,0,0,0,0
"5_C5",2019,"RAPE",0,0,0,6,0,0,0,380,5,0,0,0,0,40,0,3,0,0,0,0,0,0,0,0
"6_C5",2015,"RAPE",0,0,0,77,0,0,0,0,1,0,4,0,0,6,17,0,0,0,0,10,0,0,0,0
"6_C5",2016,"RAPE",0,4,0,77,0,0,0,85,8,0,1,0,0,0,3,0,0,0,0,9,0,0,0,0
"6_C5",2017,"RAPE",0,0,0,0,0,0,0,180,7,4,0,0,0,6,20,15,0,4,0,0,0,0,0,0
"6_C5",2018,"RAPE",0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"6_C5",2019,"RAPE",0,0,0,22,0,0,0,360,8,0,0,0,0,40,0,4,0,0,0,0,0,0,0,0
"7_C5",2015,"RAPE",5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,48,0,0,0,0
"7_C5",2016,"RAPE",0,10,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,11,0,0,0,0
"7_C5",2017,"RAPE",0,0,0,3,0,0,0,94,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0
"7_C5",2018,"RAPE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_C5",2019,"RAPE",60,6,5,4,0,0,0,0,30,0,0,0,1,0,0,20,0,11,0,15,0,8,20,0
"8_C5",2015,"RAPE",2,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,0,0,112,0,0,1,0
"8_C5",2016,"RAPE",0,4,0,0,0,2,0,0,0,1,0,0,2,0,0,4,0,6,0,6,0,0,0,0
"8_C5",2017,"RAPE",0,2,0,0,0,0,0,63,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0
"8_C5",2018,"RAPE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8_C5",2019,"RAPE",20,9,10,30,0,0,0,0,0,0,0,0,3,4,0,60,0,15,0,4,0,0,7,0
"9_C5",2015,"RAPE",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,64,0,0,0,2
"9_C5",2016,"RAPE",0,12,0,0,0,0,0,4,0,0,0,0,1,1,0,21,0,0,0,0,2,1,4,2
"9_C5",2017,"RAPE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_C5",2018,"RAPE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_C5",2019,"RAPE",0,0,0,30,0,0,0,0,2,0,0,0,2,0,0,100,7,0,0,0,0,18,0,0
"1_C6",2015,"RAPE",0,0,0,9,0,0,0,24,22,0,0,0,0,4,14,21,6,1,0,38,1,2,0,0
"1_C6",2016,"RAPE",0,0,0,4,0,0,0,89,56,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
"1_C6",2017,"RAPE",0,0,3,5,14,0,0,360,120,0,0,0,0,20,0,25,8,14,0,0,0,0,0,0
"1_C6",2018,"RAPE",0,0,0,0,0,0,0,200,5,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0
"1_C6",2019,"RAPE",0,0,0,4,0,0,0,400,40,0,0,0,0,20,0,2,0,0,0,1,0,0,0,0
"2_C6",2015,"RAPE",0,0,10,5,0,0,0,24,10,0,0,0,1,4,9,70,8,0,0,6,3,1,0,0
"2_C6",2016,"RAPE",0,5,0,5,0,0,0,107,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_C6",2017,"RAPE",0,0,4,0,0,0,0,360,105,0,0,0,0,25,0,8,0,40,0,0,3,0,0,0
"2_C6",2018,"RAPE",0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0
"2_C6",2019,"RAPE",0,0,1,0,0,0,0,330,25,0,0,0,0,60,0,8,0,0,0,0,0,0,0,0
"3_C6",2015,"RAPE",0,0,0,16,0,0,0,0,17,0,0,0,2,16,0,28,3,0,0,0,0,0,0,0
"3_C6",2016,"RAPE",0,2,0,16,0,0,0,47,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"3_C6",2017,"RAPE",0,0,0,0,0,0,0,290,220,0,0,0,0,25,0,15,0,4,0,2,0,0,0,0
"3_C6",2018,"RAPE",0,0,9,0,0,0,0,290,3,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0
"3_C6",2019,"RAPE",0,0,0,4,0,0,0,300,30,0,0,0,2,70,0,0,0,0,0,2,0,0,0,0
"4_C6",2015,"RAPE",0,0,2,36,35,0,0,68,4,2,3,0,1,7,8,23,2,0,0,4,6,0,2,0
"4_C6",2016,"RAPE",0,2,0,33,38,0,0,52,12,2,1,0,2,1,1,0,0,0,0,4,2,0,1,0
"4_C6",2017,"RAPE",0,0,0,3,0,0,0,210,5,0,0,0,0,0,22,28,0,1,0,0,0,0,0,0
"4_C6",2018,"RAPE",0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"4_C6",2019,"RAPE",0,0,0,1,0,0,0,400,6,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0
"5_C6",2015,"RAPE",0,0,4,37,0,0,0,116,0,0,1,0,0,3,0,0,0,0,0,10,2,0,0,0
"5_C6",2016,"RAPE",0,0,0,29,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
