"Species";"Iteration";"Method";"RMSE";"RSE"
"CETE";73;"XGBoost";4,58859422326343;0,675921647876144
"CETE";74;"XGBoost";4,80005457847873;0,409952234983765
"CETE";75;"XGBoost";5,72836902826293;0,673146555699512
"CETE";76;"XGBoost";9,6967620130349;2,14782465900895
"CETE";77;"XGBoost";4,23634152614806;0,529840071472722
"CETE";78;"XGBoost";5,96919600084672;0,768191133969884
"CETE";79;"XGBoost";4,27462633869375;0,762537294495546
"CETE";80;"XGBoost";6,59155093666349;0,832305606881865
"CETE";81;"XGBoost";18,6761931616638;7,70042597339505
"CETE";82;"XGBoost";6,85190456510914;1,84709696441359
"CETE";83;"XGBoost";5,30253498660266;0,932793529000456
"CETE";84;"XGBoost";5,10004406681169;1,63955042577544
"CETE";85;"XGBoost";5,37655981928232;1,01892592050816
"CETE";86;"XGBoost";6,4392666830408;0,800400856790355
"CETE";87;"XGBoost";6,79075451113926;0,572245786104917
"CETE";88;"XGBoost";7,00495482694145;0,473392176885032
"CETE";89;"XGBoost";4,17569902597683;0,391546797413179
"CETE";90;"XGBoost";4,96177063723699;0,463188448840397
"CETE";91;"XGBoost";9,52793484011353;1,63798119023936
"CETE";92;"XGBoost";5,97984642011842;0,682551771049098
"CETE";93;"XGBoost";7,49024068202972;0,960549478558629
"CETE";94;"XGBoost";4,50344860830231;0,501093618879992
"CETE";95;"XGBoost";8,2219528715323;1,12780392836239
"CETE";96;"XGBoost";6,94423396149507;0,929623865795028
"CETE";97;"XGBoost";7,44706053348532;1,06848786219209
"CETE";98;"XGBoost";6,63282145863919;0,667505079391418
"CETE";99;"XGBoost";5,00132872992684;0,870360598796866
"LEMA";0;"XGBoost";31,2177524620376;0,21381104782952
"LEMA";1;"XGBoost";30,2351594143955;0,284180686368093
"LEMA";2;"XGBoost";31,3021340106795;0,305185272502019
"LEMA";3;"XGBoost";20,4730523988999;0,193146342772732
"LEMA";4;"XGBoost";18,6418560739362;0,126753546016615
"LEMA";5;"XGBoost";27,1691421882301;0,23387647396643
"LEMA";6;"XGBoost";18,9997375384788;0,221041859622625
"LEMA";7;"XGBoost";32,247213982602;0,379205575548107
"LEMA";8;"XGBoost";32,2542765164565;0,238807645377767
"LEMA";9;"XGBoost";23,8650398286321;0,242552236441641
"LEMA";10;"XGBoost";28,1323087037075;0,174201806193475
"LEMA";11;"XGBoost";21,9369979313895;0,317155784822076
"LEMA";12;"XGBoost";19,2785297130896;0,22708582547561
"LEMA";13;"XGBoost";23,8068782638161;0,304824904537393
"LEMA";14;"XGBoost";30,8253819881777;0,513710852936782
"LEMA";15;"XGBoost";29,5121075887085;0,266836212368056
"LEMA";16;"XGBoost";15,6200296915661;0,0989979166514553
"LEMA";17;"XGBoost";19,7763266891569;0,11412218361547
"LEMA";18;"XGBoost";20,8346391880151;0,0902183795914262
"LEMA";19;"XGBoost";21,1083636287154;0,187409057111309
"LEMA";20;"XGBoost";22,1385366450945;0,220897716131419
"LEMA";21;"XGBoost";24,7071632668105;0,169282270613932
"LEMA";22;"XGBoost";26,0831778066;0,405623873838743
"LEMA";23;"XGBoost";16,8411422571252;0,108871215278362
"LEMA";24;"XGBoost";30,6046456700277;0,201516143400814
"LEMA";25;"XGBoost";31,999404169328;0,379034841433907
"LEMA";26;"XGBoost";26,1909528609961;0,237257478721044
"LEMA";27;"XGBoost";26,1017178362356;0,254302977034353
"LEMA";28;"XGBoost";16,6542960384656;0,133664747307735
"LEMA";29;"XGBoost";27,4366883507404;0,393979443230019
"LEMA";30;"XGBoost";16,2436625736807;0,100594668139525
"LEMA";31;"XGBoost";30,1712790232633;0,444163570141191
"LEMA";32;"XGBoost";35,4901740905032;0,405395500186482
"LEMA";33;"XGBoost";16,27103173115;0,110535874772487
"LEMA";34;"XGBoost";20,7465978569691;0,110170538798474
"LEMA";35;"XGBoost";16,5084175637843;0,267200377541095
"LEMA";36;"XGBoost";26,630981670314;0,287708569168941
"LEMA";37;"XGBoost";19,978674652299;0,189121921736536
"LEMA";38;"XGBoost";27,7915734891701;0,46511254652791
"LEMA";39;"XGBoost";29,5347206504373;0,466964478211925
"LEMA";40;"XGBoost";31,1023566992704;0,407463533577677
"LEMA";41;"XGBoost";26,6732875175623;0,133354891298211
"LEMA";42;"XGBoost";25,1325474679519;0,354111948767353
"LEMA";43;"XGBoost";25,4395052926903;0,21888939804227
"LEMA";44;"XGBoost";18,9861181632244;0,150407591472838
"LEMA";45;"XGBoost";17,8993499197014;0,323994559356136
"LEMA";46;"XGBoost";18,4779816775075;0,106406163805355
"LEMA";47;"XGBoost";16,1731584068923;0,221917617630559
"LEMA";48;"XGBoost";26,5820311490743;0,26335302192825
"LEMA";49;"XGBoost";22,2077572031075;0,50912017403953
"LEMA";50;"XGBoost";29,4235965351057;0,167407516980295
"LEMA";51;"XGBoost";21,3754598364929;0,190355448544789
"LEMA";52;"XGBoost";21,8380985238929;0,155274710940909
"LEMA";53;"XGBoost";28,0394981590073;0,208097450191021
"LEMA";54;"XGBoost";22,040658970895;0,321605518476904
"LEMA";55;"XGBoost";23,7235072148056;0,2346014106907
"LEMA";56;"XGBoost";31,5945297401086;0,317195252900771
"LEMA";57;"XGBoost";15,2532595145624;0,149266565474056
"LEMA";58;"XGBoost";14,3236781284342;0,117422612997373
"LEMA";59;"XGBoost";20,4178828743392;0,162806558832033
"LEMA";60;"XGBoost";14,939843763968;0,218844215654657
"LEMA";61;"XGBoost";20,5247459770481;0,201891115113247
"LEMA";62;"XGBoost";18,9935455442814;0,166456541928306
"LEMA";63;"XGBoost";26,7267983480863;0,239187873382388
"LEMA";64;"XGBoost";30,0061632680968;0,241696446641136
"LEMA";65;"XGBoost";28,9972535445414;0,42810296214667
"LEMA";66;"XGBoost";22,1847647415553;0,212942871832946
"LEMA";67;"XGBoost";15,5313599348925;0,20540123165301
"LEMA";68;"XGBoost";25,9505399748974;0,236936960606011
"LEMA";69;"XGBoost";27,216792467773;0,167300952610165
"LEMA";70;"XGBoost";18,463472521241;0,195411128812294
"LEMA";71;"XGBoost";30,5661141417445;0,905867752609939
"LEMA";72;"XGBoost";32,6601311882007;0,594541219097159
"LEMA";73;"XGBoost";43,9933913373269;0,61056665966445
"LEMA";74;"XGBoost";30,2092462577912;0,211936455208509
"LEMA";75;"XGBoost";32,280198793387;0,243503851474691
"LEMA";76;"XGBoost";25,895410607962;0,144744038738444
"LEMA";77;"XGBoost";20,1379817804713;0,416568107983081
"LEMA";78;"XGBoost";28,0017288902194;0,345508053596804
"LEMA";79;"XGBoost";29,0135827166187;0,271675474110898
"LEMA";80;"XGBoost";33,4030131157454;0,383870943865724
"LEMA";81;"XGBoost";27,1957633296483;0,172586782585073
"LEMA";82;"XGBoost";26,8314444007919;0,161801758635775
"LEMA";83;"XGBoost";28,3507269983956;0,209225891034023
"LEMA";84;"XGBoost";31,5764865452928;0,227832957743371
"LEMA";85;"XGBoost";24,5728491770358;0,36688493924838
"LEMA";86;"XGBoost";16,6223940188144;0,243322598925776
"LEMA";87;"XGBoost";25,1491184587348;0,13868226035986
"LEMA";88;"XGBoost";13,6869190280849;0,263397159627517
"LEMA";89;"XGBoost";25,360087348725;0,22667652215304
"LEMA";90;"XGBoost";24,5338157085705;0,243054318440194
"LEMA";91;"XGBoost";30,7146708359323;0,251754954118826
"LEMA";92;"XGBoost";15,5985077017785;0,0922699751933166
"LEMA";93;"XGBoost";28,3752889545129;0,148861802612526
"LEMA";94;"XGBoost";23,684380078352;0,247461874620182
"LEMA";95;"XGBoost";38,2516946544496;0,300993962839913
"LEMA";96;"XGBoost";16,1917648529331;0,227279809158659
"LEMA";97;"XGBoost";20,6174903556573;0,155943743341422
"LEMA";98;"XGBoost";13,5261809820531;0,0537982973297124
"LEMA";99;"XGBoost";17,7830158742608;0,144689609613997
"MESU";0;"XGBoost";7,48952735805998;0,413795221183579
"MESU";1;"XGBoost";9,86789917654283;0,852673120067558
"MESU";2;"XGBoost";9,39541421160284;0,594378782175927
"MESU";3;"XGBoost";8,23264715597504;0,646570010595335
"MESU";4;"XGBoost";6,61555617697927;0,550845950568882
"MESU";5;"XGBoost";9,09463860344532;0,594007280834221
"MESU";6;"XGBoost";12,6937306798538;0,744124854689495
"MESU";7;"XGBoost";9,27519677495859;0,263543045254784
"MESU";8;"XGBoost";8,38431813259356;0,635676451940174
"MESU";9;"XGBoost";6,91259779285592;0,467794402880887
"MESU";10;"XGBoost";7,78585841794567;0,624409108783967
"MESU";11;"XGBoost";7,49349493784774;0,749651913339854
"MESU";12;"XGBoost";7,61406073123853;0,2922149977644
"MESU";13;"XGBoost";8,37031371597706;0,833407383588997
"MESU";14;"XGBoost";7,93694476390785;0,291288446398902
"MESU";15;"XGBoost";26,5359146581898;0,75899244528915
"MESU";16;"XGBoost";8,60205864718853;4,85919183147044
"MESU";17;"XGBoost";5,45938738221648;0,556639174014546
"MESU";18;"XGBoost";7,5927676347283;0,860238991574863
"MESU";19;"XGBoost";11,9317459272491;0,554035112256009
"MESU";20;"XGBoost";15,42922534437;0,821649361202748
"MESU";21;"XGBoost";7,23494557186496;0,822514243714073
"MESU";22;"XGBoost";6,96578839807394;0,395974161467154
"MESU";23;"XGBoost";9,35876836072742;0,606337384947176
"MESU";24;"XGBoost";8,12683065133398;0,483230411552565
"MESU";25;"XGBoost";15,7000692820685;0,461581076917081
"MESU";26;"XGBoost";6,58214766836699;0,410259726013389
"MESU";27;"XGBoost";7,11382586846705;0,963269085957603
"MESU";28;"XGBoost";7,41936498153644;0,845344127367004
"MESU";29;"XGBoost";5,15996263429613;0,574375809573826
"MESU";30;"XGBoost";7,22834451058451;0,348872574770794
"MESU";31;"XGBoost";11,2624993867468;1,12197498929198
"MESU";32;"XGBoost";7,51032435157415;0,968332912433129
"MESU";33;"XGBoost";10,4996585320216;0,749959238327606
"MESU";34;"XGBoost";5,7829564625012;0,50376034985972
"MESU";35;"XGBoost";12,8224919810202;0,670092617589114
"MESU";36;"XGBoost";11,3356652089715;0,670771154584572
"MESU";37;"XGBoost";10,0661286203152;0,417287015304871
"MESU";38;"XGBoost";5,1541787257571;0,295323412686506
"MESU";39;"XGBoost";5,9985171167034;0,867666858553722
"MESU";40;"XGBoost";7,15664420394329;0,364351065418102
"MESU";41;"XGBoost";10,0868920492889;0,448208819918992
"MESU";42;"XGBoost";5,50992405744019;0,389457175431482
"MESU";43;"XGBoost";5,94429876527736;0,681939282819045
"MESU";44;"XGBoost";9,27272370239186;0,56126053014927
"MESU";45;"XGBoost";8,54063631595954;0,367621879561281
"MESU";46;"XGBoost";7,12066793493352;1,23485839618808
"MESU";47;"XGBoost";8,60481049148548;0,472821449476668
"MESU";48;"XGBoost";7,86101452458779;0,775401795109097
"MESU";49;"XGBoost";6,66770641087621;0,267212499250527
"MESU";50;"XGBoost";10,3228062062264;0,294312213627973
"MESU";51;"XGBoost";11,3916185584383;0,848371330000857
"MESU";52;"XGBoost";8,68683947588857;0,456259327736046
"MESU";53;"XGBoost";4,20112231247172;0,373760926057447
"MESU";54;"XGBoost";6,64928762287523;0,924045167267405
"MESU";55;"XGBoost";6,16151769482562;0,288585955015887
"MESU";56;"XGBoost";8,64290992867927;0,73755195065625
"MESU";57;"XGBoost";9,29318827872426;1,0074938981649
"MESU";58;"XGBoost";6,29666587374073;0,431686764981863
"MESU";59;"XGBoost";9,11053792551059;0,316036650937648
"MESU";60;"XGBoost";10,4539522449879;0,617495765460295
"MESU";61;"XGBoost";7,61970399985316;0,503858587524086
"MESU";62;"XGBoost";10,2621980735098;0,466341179288751
"MESU";63;"XGBoost";4,57917140238101;0,277131371192497
"MESU";64;"XGBoost";6,7874925950669;0,7325577710213
"MESU";65;"XGBoost";10,1894082164173;0,542361914241715
"MESU";66;"XGBoost";6,21722869827343;0,608021172713424
"MESU";67;"XGBoost";6,55376583617534;0,594378749503125
"MESU";68;"XGBoost";6,75100417019191;0,489357668585845
"MESU";69;"XGBoost";6,93492840572385;0,616097402702382
"MESU";70;"XGBoost";6,80412875362928;0,25257229014105
"MESU";71;"XGBoost";6,57007189179607;0,335073976287585
"MESU";72;"XGBoost";6,08290711967367;0,700907275260686
"MESU";73;"XGBoost";5,06742712464608;0,469420674244747
"MESU";74;"XGBoost";5,87066506063606;0,342059380057637
"MESU";75;"XGBoost";13,4773635880722;3,0889803505932
"MESU";76;"XGBoost";6,46708895232705;0,3389372454657
"MESU";77;"XGBoost";6,76306426140118;0,23921778531679
"MESU";78;"XGBoost";5,57267731488132;0,372376147589045
"MESU";79;"XGBoost";6,48177841433967;0,33372469929954
"MESU";80;"XGBoost";7,84944627827813;0,955672485126093
"MESU";81;"XGBoost";8,12840715788552;0,61900931309242
"MESU";82;"XGBoost";7,26096217653135;0,28192869777416
"MESU";83;"XGBoost";12,7828533500406;0,763156544042696
"MESU";84;"XGBoost";6,51690152372911;3,60718763647126
"MESU";85;"XGBoost";8,65816007474923;0,381418134488435
"MESU";86;"XGBoost";10,027753873714;0,547590861378403
"MESU";87;"XGBoost";6,9543355361342;0,550247907557633
"MESU";88;"XGBoost";8,37041821201967;0,400669714400036
"MESU";89;"XGBoost";11,5669459436781;0,681771484154683
"MESU";90;"XGBoost";5,8150963869416;1,58192015169398
"MESU";91;"XGBoost";4,42089561806639;0,870947851548452
"MESU";92;"XGBoost";10,7942829315803;0,389681703704046
"MESU";93;"XGBoost";10,8581039260022;0,56902525929852
"MESU";94;"XGBoost";14,3270735800542;1,01031008277268
"MESU";95;"XGBoost";5,45158511104176;0,29527575443111
"MESU";96;"XGBoost";8,76757151537302;0,558042754009962
"MESU";97;"XGBoost";6,3999993660035;0,275562641194828
"MESU";98;"XGBoost";9,14500826474852;0,512906039255304
"MESU";99;"XGBoost";7,17958227969101;0,319595356699674
"LYTR";0;"XGBoost";7,06306959457267;0,352503408290709
"LYTR";1;"XGBoost";7,57850212124641;0,435846651974666
"LYTR";2;"XGBoost";5,27988226352287;0,279092098804473
"LYTR";3;"XGBoost";8,59488940091717;0,491953573939893
"LYTR";4;"XGBoost";10,9515305219299;0,968473455129394
"LYTR";5;"XGBoost";8,3400531487241;0,653668389984507
"LYTR";6;"XGBoost";10,0670858849171;0,41990748664672
"LYTR";7;"XGBoost";16,5324071622856;0,484342800837875
"LYTR";8;"XGBoost";10,1334790242123;0,461351013482233
"LYTR";9;"XGBoost";11,1989820683203;0,351057946055434
"LYTR";10;"XGBoost";7,31360371681845;0,382122818355389
"LYTR";11;"XGBoost";9,74990070137608;0,182019637926732
"LYTR";12;"XGBoost";11,860343679521;0,631663532744443
"LYTR";13;"XGBoost";10,6966782167034;0,290429825844915
"LYTR";14;"XGBoost";8,30890850915316;0,346788835773154
"LYTR";15;"XGBoost";9,82471717482122;0,377712559584442
"LYTR";16;"XGBoost";9,00944661740725;0,540805707956842
"LYTR";17;"XGBoost";8,54062716491158;0,55127009498448
"LYTR";18;"XGBoost";6,74616053505553;0,345383572165288
"LYTR";19;"XGBoost";8,90185680567506;0,48297495533561
"LYTR";20;"XGBoost";5,79957249109567;0,553411801049625
"LYTR";21;"XGBoost";6,00982410583596;0,59728959154975
"LYTR";22;"XGBoost";9,33413929654976;0,694980175444966
"LYTR";23;"XGBoost";19,7780755168543;0,645857250375137
"LYTR";24;"XGBoost";9,51843387842348;0,494713318232974
"LYTR";25;"XGBoost";11,1276662336517;0,501629574375707
"LYTR";26;"XGBoost";18,4115846745444;0,552823462509524
"LYTR";27;"XGBoost";6,25816682303765;0,689535592330913
"LYTR";28;"XGBoost";7,88751828752807;0,654592229664372
"LYTR";29;"XGBoost";12,0947609215093;0,852894581137641
"LYTR";30;"XGBoost";12,1090622674661;0,593247048986796
"LYTR";31;"XGBoost";14,2019235823488;0,547572231848672
"LYTR";32;"XGBoost";12,4879217630622;0,229509813187551
"LYTR";33;"XGBoost";6,31587770208633;0,341023893842318
"LYTR";34;"XGBoost";8,95341598479823;1,27368656889522
"LYTR";35;"XGBoost";9,78029201192619;0,547282627563824
"LYTR";36;"XGBoost";9,12997917414228;0,249680860548079
"LYTR";37;"XGBoost";5,05590870596129;0,381250633008617
"LYTR";38;"XGBoost";13,4671596301724;0,293562267382553
"LYTR";39;"XGBoost";6,24506822038796;0,738259371523912
"LYTR";40;"XGBoost";8,35113356415025;0,656263893323264
"LYTR";41;"XGBoost";4,84453853919713;0,26855728407076
"LYTR";42;"XGBoost";11,3437095377332;0,708434427715429
"LYTR";43;"XGBoost";10,5945499722967;0,444755741951706
"LYTR";44;"XGBoost";7,2480480034667;0,9212592759932
"LYTR";45;"XGBoost";6,18489567592175;0,0786751589041307
"LYTR";46;"XGBoost";6,61269545811339;0,445647191962269
"LYTR";47;"XGBoost";11,8739387794025;0,500188815078623
"LYTR";48;"XGBoost";7,19783218280494;0,282742667977268
"LYTR";49;"XGBoost";9,0815386849188;1,42634801252567
"LYTR";50;"XGBoost";11,4584715014621;1,125876122432
"LYTR";51;"XGBoost";12,0317459719049;0,486726560160878
"LYTR";52;"XGBoost";7,25551431311415;0,733791248270434
"LYTR";53;"XGBoost";8,14504020358634;0,497412515055481
"LYTR";54;"XGBoost";8,4452801046408;0,77860223188667
"LYTR";55;"XGBoost";13,0228757299222;0,526575272942203
"LYTR";56;"XGBoost";9,37799665186331;0,90719408415009
"LYTR";57;"XGBoost";6,19435077184762;0,322157367515724
"LYTR";58;"XGBoost";12,8339524410838;0,778115180151405
"LYTR";59;"XGBoost";12,2351172376618;0,542624436511867
"LYTR";60;"XGBoost";16,872442400359;0,549119196269224
"LYTR";61;"XGBoost";8,77110763153906;0,59871663792007
"LYTR";62;"XGBoost";6,33380680225633;0,393086139683855
"LYTR";63;"XGBoost";5,80465356055091;0,68156263316132
"LYTR";64;"XGBoost";8,42583371336601;0,704660670609947
"LYTR";65;"XGBoost";10,6157622589281;0,271180058231989
"LYTR";66;"XGBoost";9,87051962436298;0,392752633998782
"LYTR";67;"XGBoost";7,72104453032009;0,76163552104398
"LYTR";68;"XGBoost";8,53883270570951;0,228425816871849
"LYTR";69;"XGBoost";16,2260716726966;0,622194926761373
"LYTR";70;"XGBoost";8,14861502661045;0,296048681279723
"LYTR";71;"XGBoost";5,67738715432528;0,37621846842905
"LYTR";72;"XGBoost";6,77449263969706;0,195530410073744
"LYTR";73;"XGBoost";11,4941581674115;0,479694803921219
"LYTR";74;"XGBoost";8,96197457031127;0,160971659167265
"LYTR";75;"XGBoost";19,2217928736164;0,673435051214017
"LYTR";76;"XGBoost";5,61771205113944;0,353765132662718
"LYTR";77;"XGBoost";9,64071565333423;0,118061213137162
"LYTR";78;"XGBoost";13,6719535030791;0,401017728861531
"LYTR";79;"XGBoost";7,29944962753103;0,847231408025814
"LYTR";80;"XGBoost";8,36289195738022;0,0905567078052208
"LYTR";81;"XGBoost";15,925190284806;2,95157423098589
"LYTR";82;"XGBoost";10,7457563646069;0,5582051220988
"LYTR";83;"XGBoost";15,5522291459623;0,486575503815319
"LYTR";84;"XGBoost";7,11161305392277;0,120762864132264
"LYTR";85;"XGBoost";10,5566127192917;0,331393188244505
"LYTR";86;"XGBoost";9,12105407424782;0,320311079317639
"LYTR";87;"XGBoost";12,9046928528447;0,512359079260215
"LYTR";88;"XGBoost";9,68272448130915;0,590571353530577
"LYTR";89;"XGBoost";20,5143051274317;0,781579854778717
"LYTR";90;"XGBoost";9,85084118169379;0,613596005538119
"LYTR";91;"XGBoost";8,84166557464708;0,397944311415662
"LYTR";92;"XGBoost";6,18328104374125;0,254940775172409
"LYTR";93;"XGBoost";13,419841563565;0,453172376860125
"LYTR";94;"XGBoost";7,00950447940416;0,537184830383129
"LYTR";95;"XGBoost";9,38581986695286;0,772405317020572
"LYTR";96;"XGBoost";13,2951075957923;0,279171286562567
"LYTR";97;"XGBoost";6,22977103846581;0,469764769576287
"LYTR";98;"XGBoost";8,97074266257741;0,453069538837379
"LYTR";99;"XGBoost";8,63693351316672;0,152112553987772
"COSQ";0;"XGBoost";6,3506909321634;0,662857922759962
"COSQ";1;"XGBoost";8,54650391289404;0,67617078594129
"COSQ";2;"XGBoost";6,065998206525;0,369542342591399
"COSQ";3;"XGBoost";8,85945407895012;0,506520338792764
"COSQ";4;"XGBoost";7,45306434890733;0,363422489155431
"COSQ";5;"XGBoost";9,62233051904367;0,407193412211237
"COSQ";6;"XGBoost";10,7798652118345;0,432405789934581
"COSQ";7;"XGBoost";6,34528930797806;0,310319008423834
"COSQ";8;"XGBoost";6,03717208684868;0,400533585907068
"COSQ";9;"XGBoost";6,2949507812858;0,24170887574954
"COSQ";10;"XGBoost";7,9069080679183;0,144101055275178
"COSQ";11;"XGBoost";7,39560404032775;0,532213007501641
"COSQ";12;"XGBoost";6,81659946312774;0,415100589948222
"COSQ";13;"XGBoost";4,83574918165804;0,377524453219257
"COSQ";14;"XGBoost";7,06715529573723;2,31130143009996
"COSQ";15;"XGBoost";7,09177520397632;0,337209603486775
"COSQ";16;"XGBoost";5,36182534825848;0,351296285951213
"COSQ";17;"XGBoost";8,68110192279778;0,332798728491224
"COSQ";18;"XGBoost";8,2950808271944;0,286470783642167
"COSQ";19;"XGBoost";9,16372969001461;0,724343398256481
"COSQ";20;"XGBoost";14,6651762735737;0,817419381741576
"COSQ";21;"XGBoost";9,99371715440917;0,923341016799882
"COSQ";22;"XGBoost";5,87458016437633;0,54089488981113
"COSQ";23;"XGBoost";6,64611757663474;0,545057749733024
"COSQ";24;"XGBoost";5,40248534273323;1,77434962501847
"COSQ";25;"XGBoost";7,66988845200573;0,420096559776115
"COSQ";26;"XGBoost";5,10832931977412;0,368445778061903
"COSQ";27;"XGBoost";6,3874109223023;0,381479852712228
"COSQ";28;"XGBoost";8,7385875650234;0,780405819120077
"COSQ";29;"XGBoost";6,01998491101362;0,577138795474232
"COSQ";30;"XGBoost";5,96799202632803;0,731536252306895
"COSQ";31;"XGBoost";10,3043873199076;0,383915490338712
"COSQ";32;"XGBoost";7,62296588676897;0,23461453432133
"COSQ";33;"XGBoost";9,50738082938713;1,3113490891137
"COSQ";34;"XGBoost";8,30089241085689;0,421429795398137
"COSQ";35;"XGBoost";9,11611433096579;1,10964313335961
"COSQ";36;"XGBoost";7,67105855994927;1,36239187649778
"COSQ";37;"XGBoost";5,91095473147047;0,297949399997152
"COSQ";38;"XGBoost";8,05135391554313;0,458190561471282
"COSQ";39;"XGBoost";9,29913645351255;0,356563855856909
"COSQ";40;"XGBoost";6,44578557654468;0,473683611615271
"COSQ";41;"XGBoost";5,92446520194857;0,165297904119284
"COSQ";42;"XGBoost";8,17723831186263;1,75510509987859
"COSQ";43;"XGBoost";5,11376303443695;0,609393843268022
"COSQ";44;"XGBoost";6,05047390588732;0,306219890152697
"COSQ";45;"XGBoost";7,78075240837203;0,73635630618374
"COSQ";46;"XGBoost";11,2374738893025;0,9130623259094
"COSQ";47;"XGBoost";7,99310044996981;0,909744332213225
"COSQ";48;"XGBoost";5,99509997463281;0,627450546645343
"COSQ";49;"XGBoost";7,94309064322644;0,203923940817687
"COSQ";50;"XGBoost";4,65441810516592;0,219420556269294
"COSQ";51;"XGBoost";4,58681523233405;0,6833576605951
"COSQ";52;"XGBoost";6,37012288512078;0,212852565493841
"COSQ";53;"XGBoost";6,91362185811824;2,74910706479913
"COSQ";54;"XGBoost";7,55265908870534;0,378280958991932
"COSQ";55;"XGBoost";5,34957320547871;0,318871242134424
"COSQ";56;"XGBoost";8,62365037259614;0,421434484018568
"COSQ";57;"XGBoost";7,18806679407808;0,882251381635789
"COSQ";58;"XGBoost";19,5073937365519;1,41952501997463
"COSQ";59;"XGBoost";13,9353713204171;0,529447535488212
"COSQ";60;"XGBoost";7,56742874296702;0,435866936486339
"COSQ";61;"XGBoost";7,65352960754971;0,297602560018913
"COSQ";62;"XGBoost";8,88999711950818;0,471958655734406
"COSQ";63;"XGBoost";4,95277009360881;0,563239605104138
"COSQ";64;"XGBoost";7,81022669972263;0,844566777304422
"COSQ";65;"XGBoost";13,1342718123865;1,15913588114895
"COSQ";66;"XGBoost";5,15482891998477;0,316529300781508
"COSQ";67;"XGBoost";7,83271028918563;0,225121523412048
"COSQ";68;"XGBoost";6,41977755897598;0,359671066093599
"COSQ";69;"XGBoost";12,3131414443122;0,384791900260322
"COSQ";70;"XGBoost";5,17710352258377;0,609486713852899
"COSQ";71;"XGBoost";8,59143340793024;0,44855407167614
"COSQ";72;"XGBoost";5,40600129146194;0,411760376379778
"COSQ";73;"XGBoost";8,05386843230606;1,09431384754457
"COSQ";74;"XGBoost";6,17431240636722;0,616287452968117
"COSQ";75;"XGBoost";8,86433608341046;0,269121401784776
"COSQ";76;"XGBoost";6,57286577566328;0,860778554263065
"COSQ";77;"XGBoost";6,21695522988967;0,308827874671365
"COSQ";78;"XGBoost";5,85413168505383;0,536809985649193
"COSQ";79;"XGBoost";5,24110410900473;0,54438013771325
"COSQ";80;"XGBoost";18,1477358215272;0,774559074878173
"COSQ";81;"XGBoost";16,5843393603705;2,56346334682454
"COSQ";82;"XGBoost";10,5629789219558;0,538573573851355
"COSQ";83;"XGBoost";6,2276511273889;0,36208857781131
"COSQ";84;"XGBoost";7,89965422589484;0,453143459891322
"COSQ";85;"XGBoost";5,64151005853986;0,179400850222978
"COSQ";86;"XGBoost";8,1642201966985;0,295643787626952
"COSQ";87;"XGBoost";7,66222627481675;0,229033220265393
"COSQ";88;"XGBoost";6,52421956391232;0,192913704166165
"COSQ";89;"XGBoost";7,18628551289839;0,255452257539767
"COSQ";90;"XGBoost";4,31132637577102;0,457793220807567
"COSQ";91;"XGBoost";8,6581606729022;2,9643955748114
"COSQ";92;"XGBoost";6,62885277359179;0,339929134545358
"COSQ";93;"XGBoost";12,3115757315026;0,393341608303391
"COSQ";94;"XGBoost";6,69106331444039;0,31300388737296
"COSQ";95;"XGBoost";6,47103971722201;0,33293152443829
"COSQ";96;"XGBoost";8,52747982514047;0,578385571420616
"COSQ";97;"XGBoost";7,24237791429494;0,296749019789542
"COSQ";98;"XGBoost";8,44812342174997;0,418420787124585
"COSQ";99;"XGBoost";7,64608241649031;0,641204111077354
"PUPA";0;"XGBoost";7,89213037378504;0,316404129861098
"PUPA";1;"XGBoost";6,59806295707191;0,55756780798602
"PUPA";2;"XGBoost";7,65137610043037;0,283194249185894
"PUPA";3;"XGBoost";8,05601589232627;0,547190912961819
"PUPA";4;"XGBoost";9,79527110266873;0,701566643711694
"PUPA";5;"XGBoost";6,77530575857424;0,491451087355215
"PUPA";6;"XGBoost";9,44791817338228;0,429502252579699
"PUPA";7;"XGBoost";9,11478816929641;0,731925886960731
"PUPA";8;"XGBoost";6,24709909409494;0,324599125109972
"PUPA";9;"XGBoost";6,70849224981008;0,215620680139338
"PUPA";10;"XGBoost";11,059563466203;0,743005189073372
"PUPA";11;"XGBoost";5,23420869816719;0,971867481027087
"PUPA";12;"XGBoost";6,70558962082446;0,779852070249795
"PUPA";13;"XGBoost";8,66334361126427;0,391767195651354
"PUPA";14;"XGBoost";6,20535556419949;0,489034359458233
"PUPA";15;"XGBoost";8,26867052676019;0,308954137438352
"PUPA";16;"XGBoost";9,65435723680746;0,940581459834389
"PUPA";17;"XGBoost";8,42005706889628;0,644210419473447
"PUPA";18;"XGBoost";7,62822009267881;0,344204174678051
"PUPA";19;"XGBoost";8,3170607581857;0,398870797766994
"PUPA";20;"XGBoost";6,45722221923696;0,408283611405437
"PUPA";21;"XGBoost";6,92876075911146;1,35007952088679
"PUPA";22;"XGBoost";10,4079865560999;1,11232123375133
"PUPA";23;"XGBoost";6,70168375516346;1,24680396105779
"PUPA";24;"XGBoost";5,76866512103203;1,05431255034202
"PUPA";25;"XGBoost";8,49490751195074;0,598293939589134
"PUPA";26;"XGBoost";9,66733192041825;0,337555595329487
"PUPA";27;"XGBoost";8,91218792313158;0,489173442169482
